AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmId,AdvisoryPlatform,SmaStrategy,MorningstarStrategyId,SmaProductType,MorningstarClass,MorningstarClassId,ManagerClass,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Investment Management Services/Balanced,Balanced,LABALANCE,Dual Contract,TBD,TBD,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.5,0,0,0,N/A,(null),(null),(null),(null),N/A,1.5,0,0,0,N/A,1.5,0,0,0,N/A,0.5,0,-0.5,-0.5,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Fiduciary Services/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,379,359.5,0.4,-3,-2.6,N/A,355.7,1.7,-7,-5.3,N/A,351.1,0.2,-4.3,-4.1,N/A,112.8,0.1,-0.8,-0.7,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.1,0.1,0,0.1,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Select UMA/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,347,0.4,0.3,0,0.3,N/A,5.6,0.5,-0.2,0.3,N/A,11.4,0.2,-0.1,0.1,N/A,241.9,0.3,-5.6,-5.3,N/A,355.2,2,-2.7,-0.8,N/A,361.9,6.8,-5.2,1.6,N/A,362,1.4,-3.5,-2.1,N/A,365.2,0.7,-4.5,-3.7,N/A,344.9,0.2,-8.6,-8.3,N/A
,Raymond James & Associates Inc.,Raymond James & Associates Inc.,N/A,Raymond James/Consulting Services/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,7,4.5,0.8,0,0.8,N/A,5.7,0,-0.4,-0.4,N/A,5.1,0,0,0,N/A,5.1,0,-0.1,0,N/A,5.2,0,0,0,N/A,5.3,0,0,0,N/A,5.3,0,0,0,N/A,5.4,0,0,0,N/A,5.4,0.1,0,0.1,N/A
,Raymond James & Associates Inc.,Raymond James Financial Services,N/A,Raymond James/Consulting Services/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.2,0.2,0,0.2,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,UBS/Access/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,245,172.1,0.9,-2,-1.1,N/A,179.3,0.5,-1.1,-0.6,N/A,165.6,1,-9.8,-8.8,N/A,164.3,2.9,-1.4,1.5,N/A,167.1,2.4,-2,0.5,N/A,165.2,0.9,-2.9,-2,N/A,162.4,0.9,-2.7,-1.8,N/A,158.6,0.4,-3.7,-3.3,N/A,147,0.6,-5.7,-5.1,N/A
,UBS Financial Services Inc.,Wells Fargo Advisors PCG,N/A,UBS/Access/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.3,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors PCG,Cetera (Summit Brokerage Services),N/A,Wells Fargo Advisors/DMA/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,2,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.4,0.4,0,0.4,N/A,1.2,0,0,0,N/A,0.8,0,0,0,N/A,1.2,0,0,0,N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors PCG,N/A,Wells Fargo Advisors/DMA/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.2,0.2,0,0.2,N/A,0.6,0,0,0,N/A,0.7,0,0,0,N/A,0.4,0,-0.2,-0.2,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors Financial Network,N/A,Wells Fargo Advisors/DMA/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,11,2.8,0,0,0,N/A,3.2,0.1,0,0.1,N/A,3.4,0,0,0,N/A,4.6,0.6,0,0.6,N/A,5.6,0.2,0,0.1,N/A,6,0.1,0,0.1,N/A,5.5,0,-0.3,-0.3,N/A,3.7,0.1,0,0.1,N/A,5.6,0,-0.3,-0.3,N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors PCG,N/A,Wells Fargo Advisors/DMA/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,152,34.6,0.5,-0.2,0.3,N/A,41.3,2.2,-0.4,1.8,N/A,45.4,0,-0.1,-0.1,N/A,46.7,1.1,-0.6,0.5,N/A,49.5,2.2,-3.2,-1,N/A,55.1,5,-0.5,4.4,N/A,63.3,2.9,-0.7,2.2,N/A,48.5,6.9,-2.5,4.4,N/A,91.6,5.5,-1,4.5,N/A
,Wells Fargo Advisors PCG,Wells Fargo Advisors WBS,N/A,Wells Fargo Advisors/DMA/Balanced,Balanced,LABALANCE,Traditional,TBD,TBD,U.S. Equity,20,2.5,0,0,0,N/A,4.5,0.7,0,0.7,N/A,8.6,2.6,0,2.6,N/A,13.7,0.2,-0.1,0.2,N/A,14.5,0.8,-0.4,0.4,N/A,16.6,0.5,-0.1,0.3,N/A,16.7,0.2,-0.6,-0.5,N/A,10.4,0,-0.3,-0.3,N/A,13.8,0.1,-0.4,-0.4,N/A
,Wells Fargo Advisors WBS,Wells Fargo Advisors PCG,N/A,Wells Fargo Advisors/Private Advisory Network/Balanced,Balanced,LABALANCE,Dual Contract,TBD,TBD,U.S. Equity,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,2.5,2.6,-0.1,2.5,N/A,7.6,0,-0.1,0,N/A,7.8,0,0,0,N/A,7.8,0,-0.1,-0.1,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/MAA Consults/Convertibles,Convertible,SAUSA002PT/SAUSA001D3,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,73,45.9,0,-3.1,-3,N/A,14.9,0,-2.5,-2.4,N/A,9.7,0,0,0,N/A,9.4,1.7,-0.6,1.1,N/A,10.4,0,0,0,N/A,10.8,0.1,0,0.1,N/A,11.2,0,0,0,N/A,11.5,0,0,0,N/A,10.8,0,-0.4,-0.4,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/UMA/IAP/Convertibles,Convertible,SAUSA002PT/SAUSA001D4,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,1131,821.9,75.8,-18.3,57.5,N/A,818.3,4.9,-32,-27.1,N/A,822.8,12.8,-18.2,-5.4,N/A,904.7,56.5,-18.1,38.4,N/A,1038.4,53.9,-20.2,33.7,N/A,1099.6,9.3,-19.3,-9.9,N/A,1147,17.8,-10.8,7,N/A,1157.2,12.3,-26.9,-14.6,N/A,1122.2,10.3,-25,-14.7,N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/CES(DC)/Convertibles,Convertible,SAUSA002PT/SAUSA001D5,Dual Contract,US Fund Convertibles,CV,Taxable Fixed Income,2,37.8,0,0,0,N/A,39.5,0,-0.1,-0.1,N/A,41.9,0,0,0,N/A,42.3,0,0,0,N/A,44.9,0,0,0,N/A,(null),(null),(null),(null),N/A,1,1,0,1,N/A,3,0,0,0,N/A,3.1,0,0,0,N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Fiduciary Services/Convertibles,Convertible,SAUSA002PT/SAUSA001D6,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,783,545.8,0.8,-11.7,-10.9,N/A,526.3,0.4,-12.3,-11.9,N/A,511.8,0.4,-8.3,-8,N/A,149.6,0.4,-17.2,-16.8,N/A,0.2,0,0,0,N/A,(null),(null),(null),(null),N/A,0.2,0.3,0,0.3,N/A,1.3,1.1,-0.2,0.8,N/A,3,1.1,0,1.1,N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Morgan Stanley/Select UMA/Convertibles,Convertible,SAUSA002PT/SAUSA001D7,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,696,11.3,2.2,-0.1,2.1,N/A,30.2,4.1,-0.4,3.7,N/A,51.2,1.1,-0.3,0.8,N/A,356.7,1.6,-5.2,-3.7,N/A,513.1,3.1,-7.9,-4.8,N/A,517.6,5.5,-6.7,-1.2,N/A,533.1,10.8,-5.3,5.5,N/A,571,5.2,-5.2,0,N/A,574.9,2.7,-6.5,-3.8,N/A
,Prudential Investment Management Services LLC,Prudential Investment Management Services LLC,N/A,Prudential/3rd Party/Convertibles,Convertible,SAUSA002PT/SAUSA001D8,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,1,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.6,0,0,0,N/A,(null),(null),(null),(null),N/A,0.6,0,0,0,N/A,(null),(null),(null),(null),N/A
,Prudential Investment Management Services LLC,Prudential Investment Management Services LLC,N/A,Prudential/3rd Party/Convertibles,Convertible,SAUSA002PT/SAUSA001D9,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,4,2.5,0,0,0,N/A,2.3,0,-0.2,-0.2,N/A,2.2,0,0,0,N/A,2.1,0,0,0,N/A,2.2,0,0,0,N/A,2.1,0,-0.1,-0.1,N/A,1.9,0,0,0,N/A,1.7,0,-0.2,-0.2,N/A,(null),(null),(null),(null),N/A
,Prudential Investment Management Services LLC,Prudential Investment Management Services LLC,N/A,Prudential/3rd Party/Convertibles,Convertible,SAUSA002PT/SAUSA001D10,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,3,1.9,0,0,0,N/A,1.8,0,-0.2,-0.2,N/A,1.5,0,0,0,N/A,1.5,0,0,0,N/A,1.6,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.1,0,-0.6,-0.6,N/A,(null),(null),(null),(null),N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,UBS/Managed Account Consulting/Convertibles,Convertible,SAUSA002PT/SAUSA001D11,Dual Contract,US Fund Convertibles,CV,Taxable Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.1,0.2,0,0.2,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,UBS/Access/Convertibles,Convertible,SAUSA002PT/SAUSA001D12,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,527,352.5,15.9,-27.6,-11.8,N/A,339.5,1.1,-8.6,-7.5,N/A,343.3,1.6,-5.7,-4.1,N/A,335.5,4,-5.2,-1.2,N/A,378.4,16,-4.2,11.8,N/A,416.2,17.8,-8.9,8.9,N/A,445.6,4.1,-2.8,1.3,N/A,429.5,10.6,-20.3,-9.8,N/A,459.5,11.9,-3.8,8.1,N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,UBS/SWP/Convertibles,Convertible,SAUSA002PT/SAUSA001D13,Traditional,US Fund Convertibles,CV,Taxable Fixed Income,78,30.2,0.9,-6.5,-5.6,N/A,26,0.3,-0.7,-0.4,N/A,24.9,0.2,-1.4,-1.2,N/A,21.8,0,-0.5,-0.5,N/A,22.7,0.1,-0.3,-0.2,N/A,22.4,0.3,-0.5,-0.1,N/A,22.5,0.6,-0.9,-0.3,N/A,23.2,0.6,-0.5,0.1,N/A,23.1,0.5,-0.3,0.1,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/MAA Consults/Government,Government,SAUSA0025C,Model Delivery,US Fund Intermediate Government,GI,Taxable Fixed Income,1100,1098,29.7,-34,-4.3,N/A,1128.3,27.2,-20.8,6.4,N/A,1124.8,24.5,-33.4,-8.9,N/A,1063.7,36.7,-37,-0.3,N/A,1023.1,16.7,-26.7,-10,N/A,981.4,14.9,-23.3,-8.4,N/A,959.3,15.1,-12,3.1,N/A,930.3,17.1,-29.4,-12.3,N/A,871.4,17.6,-21.3,-3.7,N/A
,Merrill Lynch,Merrill Lynch,N/A,Merrill Lynch/Consults/Government,Government,SAUSA0025C,Traditional,US Fund Intermediate Government,GI,Taxable Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.2,6,0,6,N/A
,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,N/A,Merrill Lynch/Consults/Government,Government,SAUSA0025C,Traditional,US Fund Intermediate Government,GI,Taxable Fixed Income,2,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.6,2.8,0,2.8,N/A
,Raymond James & Associates Inc.,Raymond James & Associates Inc.,N/A,Raymond James/Consulting Services/Government,Government,SAUSA0025C,Traditional,US Fund Intermediate Government,GI,Taxable Fixed Income,22,24.6,1,-0.1,0.8,N/A,25.5,0,0,0,N/A,25.8,0.7,-0.1,0.6,N/A,23.7,0,-1.1,-1.1,N/A,21.2,0.8,-0.7,0.2,N/A,23.7,0.5,0,0.4,N/A,26.1,1.7,-0.9,0.8,N/A,27.6,0.6,-0.4,0.2,N/A,27.2,0.2,0,0.2,N/A
,Raymond James & Associates Inc.,Raymond James Financial Services,N/A,Raymond James/Consulting Services/Government,Government,SAUSA0025C,Traditional,US Fund Intermediate Government,GI,Taxable Fixed Income,17,110,22,-6.1,15.9,N/A,144.5,1.5,0,1.5,N/A,151.6,1.1,0,1.1,N/A,148.2,1,-0.6,0.3,N/A,147.9,0.2,0,0.2,N/A,146,0,-1.3,-1.3,N/A,146,0,-0.4,-0.4,N/A,141.2,0,-1.6,-1.6,N/A,137.6,0.3,-0.7,-0.4,N/A
,UBS Financial Services Inc.,UBS Financial Services Inc.,N/A,Merrill Lynch/Consults/Government,Government,SAUSA0025C,Traditional,US Fund Intermediate Government,GI,Taxable Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.7,3.6,0,3.6,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,2,1.9,0,0,0,N/A,1.9,0,0,0,N/A,2,0,0,0,N/A,1.9,0,0,0,N/A,1.9,0,0,0,N/A,1.9,0,0,0,N/A,2,0,0,0,N/A,(null),(null),(null),(null),N/A,1.9,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z82,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1,1,0,1,N/A,2.9,0,0,0,N/A,2.9,0,0,0,N/A,2.9,0,0,0,N/A,3,0,0,0,N/A,(null),(null),(null),(null),N/A,1.9,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z83,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,2,3.7,0.2,0,0.2,N/A,4.3,0.3,-0.2,0,N/A,4.3,0.2,0,0.2,N/A,3.6,0,-0.7,-0.7,N/A,3.2,1,0,1,N/A,5.3,0,0,0,N/A,5.7,0.1,0,0.1,N/A,(null),(null),(null),(null),N/A,5.6,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z84,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,2,20.5,0,0,0,N/A,22.1,0.5,-0.1,0.4,N/A,22,0,-0.1,-0.1,N/A,21,0,-0.1,-0.1,N/A,20.9,0,-0.1,-0.1,N/A,20.7,0,-0.6,-0.6,N/A,19.8,0,-0.1,-0.1,N/A,19.5,0,-0.1,-0.1,N/A,19,0,-0.1,-0.1,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z85,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,2,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,5,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z86,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,3,23.7,0,0,0,N/A,24,0,0,0,N/A,(null),(null),(null),(null),N/A,23.8,0.4,0,0.4,N/A,24.2,0,0,0,N/A,24.7,0,0,0,N/A,(null),(null),(null),(null),N/A,24.4,0,-0.3,-0.3,N/A,23.4,0,-0.2,-0.2,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z87,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,5,12.8,2.4,0,2.4,N/A,16.7,0,0,0,N/A,18.2,0.2,0,0.1,N/A,(null),(null),(null),(null),N/A,17.6,0,-0.2,-0.2,N/A,15.4,0,-0.8,-0.8,N/A,15.4,0,0,0,N/A,15.3,0.1,0,0,N/A,18.3,2.2,-0.4,1.8,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z88,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,2,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.4,0.4,0,0.4,N/A,3.1,2,0,2,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z89,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,79,95.8,9.2,-3.1,6.1,N/A,117,5.1,-1.1,4.1,N/A,112.6,4.4,-5.6,-1.3,N/A,111.5,3.6,-5.4,-1.8,N/A,109.6,2.8,0,2.8,N/A,119.5,5.1,-3.2,1.9,N/A,124.4,3.5,-2.8,0.7,N/A,149.5,11.7,-0.5,11.2,N/A,173.2,11.3,-2.8,8.4,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z90,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,9,0.3,0.3,0,0.3,N/A,1.1,0.1,0,0.1,N/A,1.1,0,0,0,N/A,1.6,0.3,0,0.3,N/A,2.2,0.3,0,0.3,N/A,3.6,0.5,0,0.4,N/A,7.5,2.6,-1.5,1.1,N/A,9,0.6,0,0.6,N/A,10.1,0.5,0,0.5,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z91,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,3,0.9,0,0,0,N/A,2,0.5,0,0.5,N/A,2.5,0,0,0,N/A,2.4,0,0,0,N/A,2.4,0,0,0,N/A,2.5,0.1,0,0.1,N/A,2.7,0,0,0,N/A,(null),(null),(null),(null),N/A,3.2,0.6,0,0.5,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z92,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.5,0.5,0,0.5,N/A,1.5,0,0,0,N/A,(null),(null),(null),(null),N/A,1.5,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z93,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,2,1.6,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.6,0,0,0,N/A,1.6,0,0,0,N/A,1.7,0,0,0,N/A,2.7,0.5,0,0.5,N/A,3.9,0.3,0,0.2,N/A,3.8,0,-0.1,-0.1,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z94,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,1.7,0.9,0,0.9,N/A,(null),(null),(null),(null),N/A,2.6,0.1,0,0.1,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Marketplace/Intermediate Municipal,Intermediate Municipal,FOUSA08Z95,Dual Contract,US Fund Muni National Interm,MI,Tax Free Fixed Income,2,1.6,0,0,0,N/A,1.7,0,0,0,N/A,1.7,0,0,0,N/A,1.6,0,0,0,N/A,1.6,0,0,0,N/A,2.2,0.6,0,0.6,N/A,3.4,0,0,0,N/A,(null),(null),(null),(null),N/A,3.4,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Intermediate Municipal,Intermediate Municipal,FOUSA08Z96,Traditional,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,2.7,0,0,0,N/A,0.9,0,0,0,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Intermediate Municipal,Intermediate Municipal,FOUSA08Z97,Traditional,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,2.7,0,0,0,N/A,1.8,0,-0.9,-0.9,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Intermediate Municipal,Intermediate Municipal,FOUSA08Z98,Traditional,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.3,0.2,0,0.2,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A,0.5,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Intermediate Municipal,Intermediate Municipal,FOUSA08Z99,Traditional,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,0.7,0,0,0,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Intermediate Municipal,Intermediate Municipal,FOUSA08Z100,Traditional,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,0.7,0.3,0,0.2,N/A,0.7,0,0,0,N/A,0.7,0,0,0,N/A
,"Charles Schwab Investment Management, Inc.","Charles Schwab Investment Management, Inc.",N/A,Charles Schwab/Access/Intermediate Municipal,Intermediate Municipal,FOUSA08Z101,Traditional,US Fund Muni National Interm,MI,Tax Free Fixed Income,1,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,3.1,0,-0.1,-0.1,N/A,(null),(null),(null),(null),N/A,2.9,0,-0.1,-0.1,N/A,(null),(null),(null),(null),N/A,(null),(null),(null),(null),N/A,2.6,0,-0.1,-0.1,N/A
