"	FlowDate		SponsorFirm	SponsorFirmId	SmaStrategy		SmaProductType	SmaProductTypeCode		MorningstarStrategyId		Assets",,,
"CFICL7	Q2-2018                          	Nuveen Asset Management	""HighTower Advisors"," LLC""	116681	SMA NAM Cstm FI Short Corp Lad	116681	Dual Contract	Dual		LADSH	R	-0.08",,
"HIGH	Q1-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-0.1607",,,
"HIGH	Q1-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.6128",,,
"HIGH	Q1-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	S	0.0021",,,
"HIGH	Q1-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.5089",,,
"HIGH	Q1-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-8.157",,,
"HIGH	Q1-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	S	7.9501",,,
"HIGH	Q1-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-0.1855",,,
"HIGH	Q1-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.5567",,,
"HIGH	Q1-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	S	0.0008",,,
"HIGH	Q2-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	S	0.0051",,,
"HIGH	Q2-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-0.0599",,,
"HIGH	Q2-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	23.1126",,,
"HIGH	Q2-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-0.1481",,,
"HIGH	Q2-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.7311",,,
"HIGH	Q2-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	S	0.0746",,,
"HIGH	Q3-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.9658",,,
"HIGH	Q3-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-0.1242",,,
"HIGH	Q2-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-2.3096",,,
"HIGH	Q3-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.9413",,,
"HIGH	Q3-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	S	0.0087",,,
"HIGH	Q4-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-0.2095",,,
"HIGH	Q3-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	R	-0.026",,,
"HIGH	Q4-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	S	0.0111",,,
"HIGH	Q4-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.2974",,,
"HIGH	Q4-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Cstm Handling	149777	Dual Contract	Dual		TBD	AUM	22.9111",,,
"CUSTLD	Q1-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	73.0477",,,
"CUSTLD	Q1-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-1.4907",,,
"CUSTLD	Q1-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	74.373",,,
"CUSTLD	Q1-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-2.3391",,,
"CUSTLD	Q1-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	133.0397",,,
"CUSTLD	Q1-2018                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-1.9705",,,
"CUSTLD	Q2-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	12.0396",,,
"CUSTLD	Q1-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	5.6261",,,
"CUSTLD	Q2-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-3.9464",,,
"CUSTLD	Q2-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	82.2294",,,
"CUSTLD	Q1-2018                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	3.5435",,,
"CUSTLD	Q2-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-2.9285",,,
"CUSTLD	Q2-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	2.0197",,,
"CUSTLD	Q1-2018                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	128.5544",,,
"CUSTLD	Q2-2018                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-18.5567",,,
"CUSTLD	Q2-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	134.4703",,,
"CUSTLD	Q2-2018                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	16.0517",,,
"CUSTLD	Q3-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	5.5392",,,
"CUSTLD	Q4-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-4.7952",,,
"CUSTLD	Q3-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	103.3925",,,
"CUSTLD	Q4-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	33.5021",,,
"CUSTLD	Q4-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	2.2382",,,
"CUSTLD	Q4-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-9.1126",,,
"CUSTLD	Q3-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	R	-7.5311",,,
"CUSTLD	Q3-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	15.9506",,,
"CUSTLD	Q3-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	S	6.2107",,,
"CUSTLD	Q3-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	133.0799",,,
"CUSTLD	Q4-2017                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	124.0097",,,
"CUSTLD	Q4-2016                          	Nuveen Asset Management	Merrill Lynch	7691	SMA NAM Cstm Lad Muni Bond	7691	Dual Contract	Dual		CUSTMUNI	AUM	124.8654",,,
"NAMDVV	Q1-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.1112",,,
"NAMDVV	Q1-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	S	0.1093",,,
"NAMDVV	Q1-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.203",,,
"NAMDVV	Q1-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.5053",,,
"NAMDVV	Q2-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.1156",,,
"NAMDVV	Q2-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.2054",,,
"NAMDVV	Q3-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.1815",,,
"NAMDVV	Q3-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	S	0.06",,,
"NAMDVV	Q2-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	R	-0.0961",,,
"NAMDVV	Q3-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	S	0.35",,,
"NAMDVV	Q3-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.5776",,,
"NAMDVV	Q4-2016                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.1956",,,
"NAMDVV	Q4-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Div Val	149777	Dual Contract	Dual		DV	AUM	0.6153",,,
"SMAEQ	Q1-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	15.4877",,,
"SMAEQ	Q1-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	231.9878",,,
"SMAEQ	Q1-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-20.2843",,,
"SMAEQ	Q1-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-0.5126",,,
"SMAEQ	Q1-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	40.5432",,,
"SMAEQ	Q1-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.3878",,,
"SMAEQ	Q1-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.0006",,,
"SMAEQ	Q1-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	23.1424",,,
"SMAEQ	Q2-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-5.5138",,,
"SMAEQ	Q2-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	232.1649",,,
"SMAEQ	Q2-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-12.3419",,,
"SMAEQ	Q2-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-0.3419",,,
"SMAEQ	Q2-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.3657",,,
"SMAEQ	Q2-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.0408",,,
"SMAEQ	Q2-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	28.6118",,,
"SMAEQ	Q2-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.9238",,,
"SMAEQ	Q3-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-10.093",,,
"SMAEQ	Q3-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-7.9431",,,
"SMAEQ	Q3-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	21.7437",,,
"SMAEQ	Q3-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	226.8463",,,
"SMAEQ	Q4-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-200.8727",,,
"SMAEQ	Q2-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	23.3785",,,
"SMAEQ	Q3-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.0528",,,
"SMAEQ	Q4-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	23.2248",,,
"SMAEQ	Q3-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.0002",,,
"SMAEQ	Q4-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	AUM	67.0003",,,
"SMAEQ	Q4-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	1.2179",,,
"SMAEQ	Q4-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	R	-0.007",,,
"SMAEQ	Q4-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Eq	469	Dual Contract	Dual		LV	S	0.0005",,,
"SMAFI	Q1-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	2.5782",,,
"SMAFI	Q1-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-6.7552",,,
"SMAFI	Q1-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	235.6387",,,
"SMAFI	Q1-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-1.6236",,,
"SMAFI	Q1-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	5.2878",,,
"SMAFI	Q1-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	225.5964",,,
"SMAFI	Q1-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	229.6835",,,
"SMAFI	Q1-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	11.883",,,
"SMAFI	Q1-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-0.6627",,,
"SMAFI	Q2-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-1.6502",,,
"SMAFI	Q2-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	225.6559",,,
"SMAFI	Q2-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	2.098",,,
"SMAFI	Q2-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	239.0168",,,
"SMAFI	Q2-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	241.1177",,,
"SMAFI	Q2-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	5.4729",,,
"SMAFI	Q2-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	1.8083",,,
"SMAFI	Q2-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-3.3798",,,
"SMAFI	Q3-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	237.5876",,,
"SMAFI	Q2-2018                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-2.9615",,,
"SMAFI	Q3-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	2.3207",,,
"SMAFI	Q3-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	11.559",,,
"SMAFI	Q3-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	234.6011",,,
"SMAFI	Q4-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	223.5751",,,
"SMAFI	Q4-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	2.0214",,,
"SMAFI	Q3-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-3.7842",,,
"SMAFI	Q4-2016                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-7.9874",,,
"SMAFI	Q3-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-3.6844",,,
"SMAFI	Q4-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	AUM	233.8857",,,
"SMAFI	Q4-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	S	4.6534",,,
"SMAFI	Q4-2017                          	Nuveen Asset Management	Nuveen Investments	469	SMA NAM Fixed Inc	469	Dual Contract	Dual		TBD	R	-6.1914",,,
"TFIMG	Q1-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	S	0.0024",,
"TFIMG	Q1-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	3.2543",,
"TFIMG	Q1-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	R	0",,
"TFIMG	Q1-2017                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	3.7019",,
"TFIMG	Q1-2018                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	3.95",,
"TFIMG	Q2-2017                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	R	-0.0006",,
"TFIMG	Q2-2017                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	S	1",,
"TFIMG	Q2-2018                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	R	-0.798",,
"TFIMG	Q3-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	3.5277",,
"TFIMG	Q2-2017                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	4.7106",,
"TFIMG	Q3-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	S	0.2485",,
"TFIMG	Q2-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	3.2864",,
"TFIMG	Q3-2017                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	4.7209",,
"TFIMG	Q4-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	S	0.2534",,
"TFIMG	Q4-2017                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	3.9817",,
"TFIMG	Q4-2016                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	AUM	3.6837",,
"TFIMG	Q4-2017                          	Nuveen Asset Management	""UBS Financial Services"," Inc.""	8174	SMA NAM Gov Only	8174	Dual Contract	Dual		TBD	S	0.275",,
"CFICRP	Q1-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Int Corp	149777	Dual Contract	Dual		TW	AUM	1.545",,,
"CFICRP	Q1-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Int Corp	149777	Dual Contract	Dual		TW	R	-0.001",,,
"CFICRP	Q2-2018                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Int Corp	149777	Dual Contract	Dual		TW	R	-0.0035",,,
"CFICRP	Q3-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Int Corp	149777	Dual Contract	Dual		TW	S	0.0005",,,
"CFICRP	Q2-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Int Corp	149777	Dual Contract	Dual		TW	S	1.5575",,,
"CFICRP	Q4-2017                          	Nuveen Asset Management	Morgan Stanley Wealth Management	149777	SMA NAM Int Corp	149777	Dual Contract	Dual		TW	AUM	1.578",,,
