AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmId,AdvisoryPlatform,AdvisoryPlatformCode,SmaStrategy,MorningstarStrategyId,SmaProductType,SmaProductTypeCode,MorningstarClass,MorningstarClassId,ManagerClass,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d
Lazard Asset Management LLC,,LPL Financial Services,6413,,,Global Equity Select ADR,FOUSA08ZYE,Traditional,Trad,World Large Stock ,WS,Global Equity - Unhedged,,5.061,0.153,0.94,-0.787,,4.737,0.109,0.468,-0.359,,4.86,,,0,,4.967,,,0,,4.549,,0.784,-0.784,,4.864,0.098,,0.098,,5.492,0.395,,0.395,,5.879,0.546,0.396,0.15,,,,,,
Lazard Asset Management LLC,,Morgan Stanley,149777,,,Global Equity Select ADR,FOUSA08ZYE,Traditional,Trad,World Large Stock ,WS,Global Equity - Unhedged,,78.928,33.614,16.799,16.815,,60.833,,23.828,-23.828,,19.297,1.291,44.966,-43.675,,,,19.565,-19.565,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
Lazard Asset Management LLC,,Wells Fargo Investments,165024,,,Global Equity Select ADR,FOUSA08ZYE,Traditional,Trad,World Large Stock ,WS,Global Equity - Unhedged,,2.661,,,0,,2.677,,,0,,2.742,,0.044,-0.044,,2.652,,,0,,2.317,,,0,,2.432,,0.525,-0.525,,2.923,,,0,,3.073,,,0,,,,,,
Lazard Asset Management LLC,,"Charles Schwab & Co., Inc.",5393,,,LCAS Global Equity,FOUSA0886K,Traditional,Trad,World Large Stock ,WS,Tactical Asset Allocation Balanced,,0.177,,,0,,0.179,,,0,,0.188,,,0,,0.462,,,0,,0.488,,,0,,0.507,,,0,,0.531,,,0,,0.557,,,0,,,,,,
Lazard Asset Management LLC,,Merrill,7691,,,Global Listed Infrastructure USD Hedge,F00000N3DQ,Dual,Dual,Infrastructure,XO,,,0.371,,,0,,0.363,,,0,,0.378,,,0,,0.39,,,0,,0.433,,,0,,0.456,,,0,,0.478,,,0,,0.479,,,0,,,,,,
Lazard Asset Management LLC,,Northern Trust,7927,,,Global Listed Infrastructure USD Hedge,F00000N3DQ,Dual,Dual,Infrastructure,XO,,,0.972,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,
Lazard Asset Management LLC,,Fidelity Investments,108252,,,LCAS Global Fixed Income Non-taxable,F00000LZA7,Dual,Dual,Allocation--15% to 30% Equity ,XY,Tactical Asset Allocation Balanced,,0.15,,,0,,0.153,,,0,,0.155,,,0,,0.151,,,0,,0.154,,,0,,0.157,,,0,,0.16,,,0,,0.162,,,0,,,,,,
Lazard Asset Management LLC,,Envestnet Asset Management Inc.,111694,,,LCAS Global Fixed Income Non-taxable,F00000LZA7,Model-Delivered,Model,Allocation--15% to 30% Equity ,XY,Tactical Asset Allocation Balanced,,1.371,0.169,,0.169,,1.391,,,0,,1.456,,,0,,1.966,0.497,,0.497,,1.549,0.078,,0.078,,2.284,0.021,,0.021,,2.482,0.087,,0.087,,0.726,0.717,0.053,0.664,,,,,,
Lazard Asset Management LLC,,Envestnet Asset Management Inc.,111694,,,LCAS Global Fixed Income Taxable,F00000MUIU,Model-Delivered,Model,Allocation--15% to 30% Equity ,XY,Tactical Asset Allocation Balanced,,0.728,,,0,,0.479,,,0,,0.483,,0.268,#REF!,,0.422,,,0,,0.429,,0.047,-0.047,,0.215,,0.216,-0.216,,0.103,,0.114,-0.114,,,,0.103,-0.103,,,,,,
Lazard Asset Management LLC,,Morgan Stanley,149777,,,Emerging Markets Equity Select ADR/GDR,Not in M*,Dual,Dual,,EM,,,17.146,,,0,,17.923,,,0,,19.427,,,0,,18.796,,,0,,21.092,,,0,,21.453,,,0,,22.822,,,0,,24.502,,,0,,,,,,
Lazard Asset Management LLC,,Wells Fargo Advisors,11025,,,Emerging Markets Equity Select ADR/GDR,Not in M*,Dual,Dual,,EM,,,39.455,,,0,,86.751,,,0,,95.188,,,0,,91.752,,,0,,93.027,,,0,,140.06,,,0,,150.524,,,0,,202.11,,,0,,,,,,
Lazard Asset Management LLC,,Morgan Stanley,149777,,,International Equity Select Plus ADR,Not in M*,Dual,Dual,,TBD,,,13.704,,,0,,13.832,,,0,,14.429,,,0,,13.821,,,0,,14.877,,,0,,15.737,,,0,,16.65,,,0,,17.443,,,0,,,,,,
Lazard Asset Management LLC,,RBC Wealth Management,31194,,,International Equity Select Plus ADR,Not in M*,Dual,Dual,,TBD,,,2.919,,,0,,2.453,,,0,,2.524,,,0,,2.419,,,0,,2.572,,,0,,2.735,,,0,,2.889,,,0,,3.017,,,0,,,,,,
Lazard Asset Management LLC,,"Charles Schwab & Co., Inc.",5393,,,International Equity Select Plus ADR (EAFE),Not in M*,Dual,Dual,,TBD,,,0.364,,,0,,0.365,,,0,,0.378,,,0,,0.361,,,0,,,,0.361,-0.361,,,,,0,,,,,0,,,,,0,,,,,,
Lazard Asset Management LLC,,Morgan Stanley,149777,,,International Equity Select Plus ADR (EAFE),Not in M*,Dual,Dual,,TBD,,,23.807,,,0,,23.845,,,0,,24.633,,,0,,23.531,,,0,,25.158,,,0,,25.877,,,0,,26.277,,,0,,26.683,,,0,,,,,,
Lazard Asset Management LLC,,Merrill,7691,,,International Fixed Income,closed,Dual,Dual,,TBD,,,17.57,,,0,,17.542,,,0,,17.676,,,0,,16.713,,,0,,17.07,,,0,,17.594,,,0,,17.917,,,0,,18.132,,,0,,,,,,
Lazard Asset Management LLC,,Fidelity Investments,108252,,,LCAS Global Diversified,Not in M*,Dual,Dual,,TBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,0,,,,0.085,-0.085,,,,,0,,,,,,
Lazard Asset Management LLC,,"Charles Schwab & Co., Inc.",5393,,,U.S. Equity Select (PCG),Not in M*,Dual,Dual,,TBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776,,,0,,,,,,
Lazard Asset Management LLC,,"Charles Schwab & Co., Inc.",5393,,,U.S. Equity Ultra Concentrated,Not in M*,Dual,Dual,,TBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazard Asset Management LLC,,"Charles Schwab & Co., Inc.",5393,,,U.S. Tax-exempt,Not in M*,Dual,Dual,,TBD,,,117.373,2.029,1.529,0.5,,124.542,0.945,0.549,0.396,,120.264,,0.87,-0.87,,115.725,,0.304,-0.304,,102.044,,9.095,-9.095,,98.642,,,0,,96.719,,,0,,92.331,,2.566,-2.566,,,,,,
Lazard Asset Management LLC,,Fidelity Investments,108252,,,U.S. Tax-exempt,Not in M*,Dual,Dual,,TBD,,,2.503,,,0,,2.527,,,0,,2.518,,,0,,2.456,,,0,,2.989,0.506,,0.506,,3.02,,,0,,3.032,,,0,,3.014,,,0,,,,,,
Lazard Asset Management LLC,,TD Ameritrade,7870,,,U.S. Tax-exempt,Not in M*,Dual,Dual,,TBD,,,51.685,,,0,,50.007,,1.723,-1.723,,49.73,10.086,,10.086,,41.161,,10.607,-10.607,,40.767,,,0,,46.126,,0.894,-0.894,,38.42,,,0,,39.345,,1.271,-1.271,,,,,,
Lazard Asset Management LLC,,UBS Financial Services,8174,,,U.S. Tax-exempt,Not in M*,Dual,Dual,,TBD,,,18.56,,,0,,18.527,,,0,,18.35,,,0,,17.815,,,0,,19.74,,,0,,19.774,,,0,,19.79,,,0,,19.51,,,0,,,,,,
Lazard Asset Management LLC,,Envestnet Asset Management Inc.,111694,,,LCAS Global Diversified,Not in M*,Model-Delivered,Model,,TBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657,,3.078,-3.078,,,,1.323,-1.323,,,,,0,,,,,,
Lazard Asset Management LLC,,BBVA Securities Inc.,270606,,,U.S. Equity Select (PCG),Not in M*,Model-Delivered,Model,,TBD,,,,,,,,,,,,,,,,,,8.9,8.9,,8.9,,15.757,,,0,,16.992,,,0,,17.861,,,0,,22.48,,,0,,,,,,
Lazard Asset Management LLC,,Equitable Trust Co.,,,,U.S. Equity Ultra Concentrated,Not in M*,Model-Delivered,Model,,TBD,,,38.644,,,0,,41.129,,,0,,44.871,,,0,,44.776,,,0,,48.643,,,0,,50.246,,,0,,50.841,,,0,,52.98,,,0,,,,,,
Lazard Asset Management LLC,,Envestnet Asset Management Inc.,111694,,,U.S. Realty Equity,Not in M*,Model-Delivered,Model,,TBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.685,2.584,1.101,,,,,,
Lazard Asset Management LLC,,RBC Wealth Management,31194,,,U.S. Realty Equity,Not in M*,Model-Delivered,Model,,TBD,,,9.285,0.42,0.276,0.144,,9.74,,0.619,-0.619,,9.218,0.842,1.132,-0.29,,9.855,,0.272,-0.272,,10.147,,0.659,-0.659,,10.095,,0.094,-0.094,,16.751,4.69,0.308,4.382,,17.64,2.992,0.193,2.799,,,,,,
Lazard Asset Management LLC,,Genworth Financial Wealth Management,109018,,,U.S. Realty Equity Concentrated,Not in M*,Model-Delivered,Model,,TBD,,,78.465,,,0,,84.892,,,0,,89.408,,,0,,101.271,,,0,,117.287,,,0,,129.703,,,0,,135.191,,,0,,,,135.191,-135.191,,,,,,
Lazard Asset Management LLC,,Kayne Anderson,104599,,,U.S. Realty Equity Concentrated,Not in M*,Model-Delivered,Model,,TBD,,,27.777,,,0,,34.708,,,0,,32.377,,,0,,36.404,,,0,,38.055,,,0,,38.781,,,0,,38.107,,,0,,40.14,,,0,,,,,,
