AssetManager,TampRIAPlatform,SponsorFirm,SponsorFirmCode,SponsorFirmId,DoverSponsorFirmId,AdvisoryPlatform,SmaStrategy,MorningstarStrategyId,SmaProductType,SmaProductTypeCode,MorningstarClass,MorningstarClassId,Mstar classification_name,TotalAccounts,1Q 2016 a,1Q 2016 g,1Q 2016 r,1Q 2016 n,1Q 2016 d,2Q 2016 a,2Q 2016 g,2Q 2016 r,2Q 2016 n,2Q 2016 d,3Q 2016 a,3Q 2016 g,3Q 2016 r,3Q 2016 n,3Q 2016 d,4Q 2016 a,4Q 2016 g,4Q 2016 r,4Q 2016 n,4Q 2016 d,1Q 2017 a,1Q 2017 g,1Q 2017 r,1Q 2017 n,1Q 2017 d,2Q 2017 a,2Q 2017 g,2Q 2017 r,2Q 2017 n,2Q 2017 d,3Q 2017 a,3Q 2017 g,3Q 2017 r,3Q 2017 n,3Q 2017 d,4Q 2017 a,4Q 2017 g,4Q 2017 r,4Q 2017 n,4Q 2017 d,1Q 2018 a,1Q 2018 g,1Q 2018 r,1Q 2018 n,1Q 2018 d,2Q 2018 a,2Q 2018 g,2Q 2018 r,2Q 2018 n,2Q 2018 d
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,293395.85,0.3,0,0.3,N/A,348644.37,0.1,0,0.1,N/A,370510.16,0,0,0,N/A,371338.44,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,3,1525179.84,0,0,0,N/A,1058081.86,0,0,0,N/A,1043756.37,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,1,260703.12,,,,N/A,265389.58,,,,N/A,264388.66,,,,N/A,252653.12,,,,N/A,256042.98,,,,N/A,260481.21,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1644846.88,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/UMA/Multi Cap Value,Multi Cap Value,LAMULTI,Model Delivery,Model,TBD,TBD,U.S. Equity,1,7198100,,,,N/A,7125082,,,,N/A,7502298,,,,N/A,7939465,,,,N/A,10538190,,,,N/A,10853785,,,,N/A,11165631,,,,N/A,11720931,,,,N/A,,,,,N/A,11257209,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/UMA/Large Cap Value,Large Cap Value,SAUSA001QU,Model Delivery,Model,Large Cap Value,LV,U.S. Equity,1,23739459,,,,N/A,23236691,,,,N/A,24497733,,,,N/A,27223405,,,,N/A,28083979,,,,N/A,30548972,0,-0.1,-0.1,N/A,30750815,,,,N/A,29554138,,,,N/A,29143490,,,,N/A,28605361,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,1,108798.04,0,0,0,N/A,113081.48,,,,N/A,117049.31,,,,N/A,124814.07,0,0,0,N/A,126388.77,,,,N/A,128496.07,,,,N/A,132248.49,0,0,0,N/A,139770.41,0,0,0,N/A,,,,,N/A,134034.78,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,2,653790.79,0,0,0,N/A,710742.11,0,0,0,N/A,703793.75,0,0,0,N/A,660818.12,0,0,0,N/A,656933.42,0,0,0,N/A,667313.26,0,0,0,N/A,591344.13,0,-0.1,-0.1,N/A,568298.8,0,0,0,N/A,552325.05,0,0,0,N/A,546670.93,0,0,0,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,3,4817112.68,,,,N/A,4994283.66,0,0,0,N/A,4950680.84,,,,N/A,4708669.81,0,0,0,N/A,4758549.96,,,,N/A,4866778.09,0,0,0,N/A,4531520.15,0,-0.4,-0.4,N/A,4602688.43,,,,N/A,4509293.34,,,,N/A,893531.06,0,-3.6,-3.6,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,191,124868443.5,9.6,-7,2.5,N/A,129112181.5,1.1,-1.7,-0.7,N/A,130382934.3,3.9,-1.5,2.4,N/A,129965580,9.3,-3.1,6.2,N/A,130433247,1.1,-2.2,-1.1,N/A,133121513.5,2.9,-3.4,-0.5,N/A,136944914.2,4.1,-1.2,2.9,N/A,134999121.9,4.7,-8.6,-3.9,N/A,132032253.4,8.8,-3.9,4.8,N/A,132326225,5.1,-11.1,-6,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,204755.84,0,0,0,N/A,213364.13,0,0,0,N/A,211376,0,0,0,N/A,202787.46,0,0,0,N/A,204979.27,0,0,0,N/A,210393.93,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,367932.33,,,,N/A,379928.64,,,,N/A,380860.89,,,,N/A,358930.44,,,,N/A,365133.46,,,,N/A,373679.52,,,,N/A,375821.04,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,318870.8,0.3,0,0.3,N/A,321577.89,,,,N/A,325991.66,,,,N/A,319348.14,,,,N/A,320098.65,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,308505.78,,,,N/A,321398.27,,,,N/A,318505.85,,,,N/A,300872.92,,,,N/A,304219.9,,,,N/A,311911.41,,,,N/A,312857.8,,,,N/A,317362.13,,,,N/A,308772.2,,,,N/A,310757.3,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,3,,,,,N/A,,,,,N/A,1654900.36,1.7,0,1.7,N/A,2093417.17,,,,N/A,2120416.63,0,0,0,N/A,2169744.07,,,,N/A,2188853.67,,,,N/A,2224821.05,,,,N/A,2174824.45,,,,N/A,542172.12,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/Separate Account Program/Long (National) Muni,Long Municipal,SAUSA001R5,Traditional,Trad,Muni National Long,ML,Tax Free Fixed Income,1,1238347.89,0,0,0,N/A,1245109.05,0,0,0,N/A,1232593.53,0,0,0,N/A,1169167.92,0,0,0,N/A,1177426.4,0,0,0,N/A,1197688.46,0,0,0,N/A,1194646.62,0,0,0,N/A,1215706.74,0,0,0,N/A,1177202.2,0,0,0,N/A,1182069.88,0,0,0,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Envestnet Asset Management, Inc.",Envestnet,104145,104145,Envestnet/UMA/International Core EAFE Plus,International Core EAFE,SAUSA04AFA,Model Delivery,Model,Foreign Large Blend,FB,Global & International,1,27043969,,,,N/A,15949182,0.1,0,0.1,N/A,13509766,0.1,0,0.1,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Capital One Investing, LLC",Capital One,110533,110533,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,1,203249.65,,,,N/A,206073.9,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Lockwood Financial Svcs., Inc.",Captrust Financial Advisors,Capital One,110563,110563,Lockwood/Managed Account Direct(DC)/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,1,488409.75,0,0,0,N/A,483990.56,0,0,0,N/A,474539.6,0.1,-0.1,0,N/A,453288.62,0,0,0,N/A,451461.39,0,0,0,N/A,445607.19,0,0,0,N/A,437857.55,0,0,0,N/A,423896.28,0,0,0,N/A,412955.83,0,0,0,N/A,406737.95,0,0,0,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"Hightower Advisors, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Municipal 1-5 Year Ladder ,Laddered Municipal,F00000IMK,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"HighTower Securities, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IML,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,578212.34,0,0,0,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"Hightower Advisors, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Municipal 1-10 Year Ladder ,Laddered Municipal,F00000IML,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,399951.82,0.4,0,0.4,N/A,396923.12,,,,N/A,443601.57,0.1,0,0.1,N/A,438408.33,,,,N/A,438674.31,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"Hightower Advisors, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Municipal 1-20 Year Ladder ,Laddered Municipal,F00000IMM,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,5718001.2,,,,N/A,5756756.49,,,,N/A,5575512.32,0,-0.2,-0.2,N/A,5434824.28,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Charles Schwab Investment Management, Inc.","Hightower Advisors, LLC",High Tower,116681,116681,Charles Schwab/Marketplace/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,2,2089656.19,0.3,0,0.3,N/A,2256419.94,0.2,0,0.2,N/A,1748706.15,0,0,0,N/A,1702725.02,,,,N/A,1797287.74,0.1,0,0.1,N/A,1810205.47,0.1,0,0.1,N/A,1806737.42,0,-0.1,-0.1,N/A,1740839.75,0,0,0,N/A,1716381.05,0,0,0,N/A,1710846.85,0,0,0,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"Hightower Advisors, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Short Municipal,Short Duration Municipal,F00000NB2W,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,5,4700467.5,0.1,-0.1,0,N/A,4735382.59,0.1,-0.2,0,N/A,4651119.35,0.1,-0.2,-0.1,N/A,4681801.56,0.2,-0.1,0.1,N/A,4709379.86,0.1,-0.1,0,N/A,4574741.27,0.2,-0.4,-0.2,N/A,4392133.67,0,-0.2,-0.2,N/A,4262174.99,0,-0.1,-0.1,N/A,4206567.91,0.1,-0.1,0,N/A,4213533.21,0.1,-0.1,0,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"HighTower Securities, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,49,41978983.53,0.7,-0.6,0.1,N/A,43086969.77,1,-0.8,0.2,N/A,42801908.19,0.5,-1.1,-0.6,N/A,20665896.19,0.2,-0.7,-0.5,N/A,20727689.37,0.5,-0.7,-0.2,N/A,20762636.89,0.7,-0.1,0.6,N/A,21771362.16,0.2,-0.3,-0.1,N/A,21210737.24,1.1,-0.2,0.9,N/A,22473894.34,1.7,-0.4,1.3,N/A,22688053.01,0.3,-0.2,0.1,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"Hightower Advisors, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,51,4471442.87,3.2,0,3.2,N/A,6943200.77,2.1,0,2.1,N/A,8473272.13,1.9,0,1.9,N/A,29483219.25,1.9,-0.1,1.8,N/A,28638585.09,0.3,-1.6,-1.2,N/A,26572091.2,8.1,-0.3,7.8,N/A,39873325.63,3.7,-0.6,3.1,N/A,31875730.48,2.8,-0.9,1.9,N/A,29731977.29,1.1,-0.3,0.9,N/A,32316081.58,3.4,-2.2,1.2,N/A
Lord Abbett & Co LLC,"Lockwood Financial Svcs., Inc.","Hightower Advisors, LLC",High Tower,116681,116681,Lockwood/Managed Account Direct(DC)/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,499939.45,0.5,0,0.5,N/A,505406.73,0,0,0,N/A,499853.65,0,0,0,N/A,472214.98,0,0,0,N/A,475395.85,0,0,0,N/A,480818.14,0,0,0,N/A,479633.28,0,0,0,N/A,475197.81,0,0,0,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,"Envestnet Asset Management, Inc.","Hightower Advisors, LLC",High Tower,116681,116681,Envestnet/Separate Account Program/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,6,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,2724842.61,1.1,-0.3,0.9,N/A,2981167.6,0.2,0,0.2,N/A,2993492.76,,,,N/A,3143929.72,0.2,0,0.2,N/A,3074337.68,0,0,0,N/A,3079135.58,0,0,0,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"Hightower Advisors, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Municipal Custom Range Ladder,Laddered Municipal,LACUSTLAD,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,5504294.96,,,,N/A,5525235.95,0,0,0,N/A,5502587.29,0,-0.1,-0.1,N/A,5426972.75,0,-0.1,-0.1,N/A,5366136.64,0,0,0,N/A,5351826.57,0,0,0,N/A
Lord Abbett & Co LLC,"Charles Schwab Investment Management, Inc.","HighTower Securities, LLC",High Tower,116681,116681,Charles Schwab/Access/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,1,153245.24,0,0,0,N/A,159530.1,0,0,0,N/A,129920.12,0,0,0,N/A,140165.08,0,0,0,N/A,142222.27,0,0,0,N/A,104774.69,0,0,0,N/A,107878.59,0,0,0,N/A,113760.81,0,0,0,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"HighTower Securities, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,7,3558793.68,0.2,0,0.2,N/A,3426874.67,0,-0.3,-0.3,N/A,3336764.73,0,-0.1,-0.1,N/A,3062643.31,0,-0.1,-0.1,N/A,3078144.41,0,0,0,N/A,2862730.78,0,-0.3,-0.3,N/A,2883119.85,0,0,0,N/A,2925851.16,0,0,0,N/A,1585329.16,0.1,-1.4,-1.3,N/A,679378.27,0,-0.6,-0.6,N/A
Lord Abbett & Co LLC,Fidelity Brokerage Serv,"Hightower Advisors, LLC",High Tower,116681,116681,Fidelity/Separate Account Network/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,,,,,N/A,2532634.62,2.5,0,2.5,N/A,2480450.99,0,0,0,N/A,2321249.51,0,0,0,N/A,2335286.94,0,0,0,N/A,2375858.63,0,0,0,N/A,2376189.07,0.2,-0.1,0.1,N/A,2391348.12,0,0,0,N/A,,,,,N/A,2304667.48,1.9,-0.3,1.6,N/A
Lord Abbett & Co LLC,"Lockwood Financial Svcs., Inc.","Hightower Advisors, LLC",High Tower,116681,116681,Lockwood/Managed Account Direct(DC)/Long (National) Muni,Long Municipal,SAUSA001R5,Dual Contract,Dual,Muni National Long,ML,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,563464.53,1.1,0,1.1,N/A,570338.03,0,0,0,N/A,553861.83,0,0,0,N/A,552479.04,0,0,0,N/A
Lord Abbett & Co LLC,Wells Fargo Advisors PCG,SagePoint Financial (Advisor Group),SagePoint,133763,133763,Prudential/3rd Party/Large Cap Value,Large Cap Value,SAUSA001QU,Traditional,Trad,Large Cap Value,LV,U.S. Equity,1,758983.46,,,,N/A,790661.06,0,0,0,N/A,819435.67,,,,N/A,881807.87,,,,N/A,893829.95,,,,N/A,910347.31,0,0,0,N/A,937896.33,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Prudential Investment Management Services LLC,SagePoint Financial (Advisor Group),SagePoint,133763,133763,Prudential/3rd Party/Convertibles,Convertible,SAUSA002PT,Traditional,Trad,Convertibles,CV,Taxable Fixed Income,3,652028.07,0,0,0,N/A,484983.3,0,-0.2,-0.2,N/A,518204.26,0,0,0,N/A,523396.81,0,0,0,N/A,551800.17,0,0,0,N/A,562483.28,0,0,0,N/A,583692.84,0,0,0,N/A,,,,,N/A,,,,,N/A,,,,,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/CES(DC)/Municipal 1-20 Year Ladder,Laddered Municipal,F00000IMK,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,4810279.12,4.9,0,4.9,N/A,4884700.97,,,,N/A,4947423.25,,,,N/A,4850195.25,,,,N/A,4865582.65,,,,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/CES(DC)/Municipal 1-5 Year Ladder,Laddered Municipal,F00000IMK,Dual Contract,Dual,Muni National Short,MS,Tax Free Fixed Income,1,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,648519.88,0.7,0,0.7,N/A,614278.32,0,0,0,N/A,614846.41,,,,N/A,450245.71,0,-0.2,-0.2,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/Select UMA/Municipal 1-20 Year Ladder,Laddered Municipal,F00000IMK,Traditional,Trad,Muni National Short,MS,Tax Free Fixed Income,3,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,612878.38,0.6,0,0.6,N/A,1119363.51,0.5,0,0.5,N/A,503606.71,0,-0.6,-0.6,N/A,491293.41,0,0,0,N/A,489161.88,0,0,0,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/Select UMA/Municipal 1-5 Year Ladder,Laddered Municipal,F00000IMK,Traditional,Trad,Muni National Short,MS,Tax Free Fixed Income,6,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,302761.73,0.3,0,0.3,N/A,809938.79,0.5,0,0.5,N/A,829466.9,0,0,0,N/A,3340055.65,2.8,-0.3,2.5,N/A,4996607.77,1.8,-0.1,1.7,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/CES(DC)/Municipal 1-10 Year Ladder,Laddered Municipal,F00000IML,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,4,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1987571.65,2,0,2,N/A,2092525.26,0.1,0,0.1,N/A,2061986.47,0,0,0,N/A,2319806.07,0.3,0,0.2,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/Select UMA/Municipal 1-10 Year Ladder,Laddered Municipal,F00000IML,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,19,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,1301098.27,1,0,1,N/A,2063746.96,0.8,0,0.8,N/A,2540168.48,0.3,0,0.3,N/A,5003509.87,2.6,-0.1,2.5,N/A,6930388.39,1.9,0,1.9,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/CES(DC)/Municipal 1-15 Year Ladder,Laddered Municipal,F00000ZDAE,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,3269555.34,3.3,0,3.3,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/Select UMA/Municipal 1-15 Year Ladder,Laddered Municipal,F00000ZDAE,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,9,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,4298264.72,10.3,-6,4.3,N/A,5058969.08,0.8,0,0.8,N/A,5504187.09,2.4,-0.3,2.1,N/A,8807090.12,2.2,-0.6,1.6,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/CES(DC)/Municipal 5-10 Year Ladder,Laddered Municipal,F00000ZDH7,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,2,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,496027.16,0.5,0,0.5,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/Select UMA/Municipal 5-10 Year Ladder,Laddered Municipal,F00000ZDH7,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,13,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,256485.07,0.3,0,0.3,N/A,253861.54,0,0,0,N/A,1989610.01,1.8,-0.1,1.7,N/A,3338228.16,1.2,0,1.1,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/CES(DC)/Municipal 5-15 Year Ladder,Laddered Municipal,F00000ZDH9,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,5,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,2660102.47,2.7,0,2.7,N/A,2699610.18,0.1,0,0.1,N/A,3883881.12,1.7,-0.5,1.2,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/Select UMA/Municipal 5-15 Year Ladder,Laddered Municipal,F00000ZDH9,Traditional,Trad,Muni National Intermediate,MI,Tax Free Fixed Income,31,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,2580357.82,2.6,0,2.6,N/A,2855554.3,2,-3.4,-1.4,N/A,5777695.72,2.9,0,2.9,N/A,13353253.03,8.6,-0.9,7.7,N/A,17974396.99,4.9,0,4.9,N/A
Lord Abbett & Co LLC,Morgan Stanley Wealth Management,Morgan Stanley Wealth Management,MSWM,149777,149777,Morgan Stanley/CES(DC)/Intermediate Municipal,Intermediate Municipal,FOUSA08Z81,Dual Contract,Dual,Muni National Intermediate,MI,Tax Free Fixed Income,146,29252404.4,7,0,6.9,N/A,56885096.61,25.8,-0.2,25.6,N/A,65751938.99,14.4,-3,11.5,N/A,70212970.12,8.8,-1.8,7,N/A,85311877.52,7.3,-1.4,5.9,N/A,95738477.59,10.4,-1.9,8.5,N/A,110202062.7,17.4,-3.3,14,N/A,131676004.9,25.5,-3.9,21.6,N/A,157704877.6,30.8,-2.4,28.3,N/A,164104858,10.8,-4.9,5.9,N/A
